Order	Family	Genus	Species	Subspecies	Genus_Species	Sex	Sample size	Brain Volume (ml)	Method	Brain mass (g)	Body mass (g)	Specimen ID	Museum	Date (mm-dd-yyyy)	Locality	Coordinate	Age Class	Reference	Remark
Passeriformes	Zosteropidae	Zosterops	japonicus		Zosterops_japonicus	m	1	0.57	Vol		9.8	USNM560725	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Passeriformes	Zosteropidae	Zosterops	japonicus		Zosterops_japonicus	m	1	0.56	Vol		10.2	USNM560734	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Passeriformes	Zosteropidae	Zosterops	japonicus		Zosterops_japonicus	m	1	0.58	Vol		10	USNM560746	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Passeriformes	Zosteropidae	Zosterops	lateralis		Zosterops_lateralis	f	1	0.43	Vol		10.2	MV B16079	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Passeriformes	Zosteropidae	Zosterops	lateralis		Zosterops_lateralis	m	1	0.47	Vol		11.5	AMO60950	Australian Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Passeriformes	Zosteropidae	Zosterops	lateralis		Zosterops_lateralis	m	1	0.47	Vol		10.3	MV B15217	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	f	1		Mass	8.096	2000.000	HoBR314417	House of Bird Research collection	3-xx-2000	Haderslev, DK	55.16N 09.30E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	f	1		Mass	8.096	2000.000	HoBR314417	House of Bird Research collection	3-xx-2000	Haderslev, DK	55.16N 09.30E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	f	1		Mass	7.266	1050.000	HoBR365525	House of Bird Research collection	10-13-2015	Kastrup Enge, Gram, DK	55.17N 09.03E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	f	1		Mass	7.992	1105.000	HoBR353877	House of Bird Research collection	3-25-2013	Christiansfeld	55.21N 09.29E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	f	1		Mass	8.371	1100.000	HoBR314753	House of Bird Research collection	3-3-2003	Ellinge Lyng, DK	55.53N 11.32E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	m	1		Mass	8.100	1350.000	HoBR235677	House of Bird Research collection	5-12-1991	Tønder, DK	54.57N 08.50E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	m	1		Mass	8.020	2050.000	HoBR215819	House of Bird Research collection	4-28-1988	Vonsild, DK	55.27N 09.29E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	m	1		Mass	8.189	1320.000	HoBR345996	House of Bird Research collection	1-27-2010	Skærbæk, DK	55.31N 09.37E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	cinerea	cinerea	Ardea_cinerea	m	1		Mass	8.304	1000.000	HoBR338054	House of Bird Research collection	3-15-2006	Espergærde, DK	55.60N12.34E	Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	f	1	9	Vol		2288.5	PMA 84.61.22	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	f	1	8.5	Vol		2094.4	PMA 89.57.52	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	m	1		Mass	8.85	1900						unknown	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	m	1	8.5	Vol		1072	PMA 81.146.82	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	m	1	9.1	Vol		1955	PMA 81.58.10	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	m	1	9.3	Vol		1805	PMA 81.58.11	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	m	1	9.8	Vol		1958	PMA 83.8.47	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	herodias		Ardea_herodias	unknown	1		Mass	10.2	2055						unknown	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Ardea	pacifica		Ardea_pacifica	m	1	5.1	Vol		960	MV B17846	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	pacifica		Ardea_pacifica	m	1	5.2	Vol		950	MV B19197	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Ardea	pacifica		Ardea_pacifica	m	1	5.2	Vol		665	MV B20261	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Botaurus	lentiginosus		Botaurus_lentiginosus	f	1	3.9	Vol		652.4	PMA 96.12.25	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Botaurus	lentiginosus		Botaurus_lentiginosus	m	1	4.8	Vol		633.3	USNM502584	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Botaurus	lentiginosus		Botaurus_lentiginosus	m	1	4.7	Vol		830.7	PMA 84.50.28	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Botaurus	lentiginosus		Botaurus_lentiginosus	unknown	1		Mass	5.15	378						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Botaurus	lentiginosus		Botaurus_lentiginosus	unknown	1		Mass	4.4	429.5						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Botaurus	poiciloptilus		Botaurus_poiciloptilus	m	1	5.8	Vol		900	MV B19135	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Bubulcus	ibis		Bubulcus_ibis	f	1	3.8	Vol		226	AMO60433	Australian Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Bubulcus	ibis		Bubulcus_ibis	f	1	4.1	Vol		330	AMO66119	Australian Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Bubulcus	ibis		Bubulcus_ibis	m	1	3.6	Vol		364	MV B20175	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Butorides	striata		Butorides_striata	f	1	2.85	Vol		207	AMO65511	Australian Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Butorides	striata		Butorides_striata	f	1	2.4	Vol		157	USNM500820	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Casmerodius	albus		Casmerodius_albus	f	1		Mass	6.12	1030	CQ114A			Maji Moto Camp, Kenya		unknown	Crile G and Quiring DP (1940) Ohio J Sci 40:219-259.	
Pelecaniformes	Ardeidae	Casmerodius	albus		Casmerodius_albus	m	1	4.65	Vol		695.7						unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Casmerodius	albus		Casmerodius_albus	m	1	5.1	Vol		860						unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	caerulea		Egretta_caerulea	unknown	1		Mass	3.7	178.5						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Egretta	caerulea		Egretta_caerulea	unknown	1		Mass	3.78	401						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Egretta	novaehollandiae		Egretta_novaehollandiae	f	1	4	Vol		695	ANWC22105	Australian National Wildlife Collection				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	novaehollandiae		Egretta_novaehollandiae	f	1	3.6	Vol		610	ANWC22107	Australian National Wildlife Collection				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	novaehollandiae		Egretta_novaehollandiae	f	1	3.6	Vol		430.2	MV B18973	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	novaehollandiae		Egretta_novaehollandiae	m	1	4	Vol		710	MV B12744	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	novaehollandiae		Egretta_novaehollandiae	m	1	4.1	Vol		500	MV B12828	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	novaehollandiae		Egretta_novaehollandiae	m	1	4.1	Vol		487.4	MV B12900	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Egretta	tricolor	ruficollis	Egretta_tricolor	unknown	1		Mass	3.45	324.5						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Ixobrychus	minutus		Ixobrychus_minutus	m	1	1.65	Vol		58	AMO66483	Australian Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Mesophoyx	intermedia	brachyrhyncha	Mesophoyx_intermedia	m	1		Mass	4.7	525	CQ113A			Maji Moto Camp, Kenya		unknown	Crile G and Quiring DP (1940) Ohio J Sci 40:219-259.	
Pelecaniformes	Ardeidae	Mesophoyx	intermedia		Mesophoyx_intermedia	f	1	4.4	Vol		410	USNM561998	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nyctanassa	violacea		Nyctanassa_violacea	f	1	5.85	Vol		520	USNM611552	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nyctanassa	violacea		Nyctanassa_violacea	m	1	5.95	Vol		417.6	USNM502477	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	caledonicus		Nycticorax_caledonicus	m	1	5.6	Vol		620	ANWC22072	Australian National Wildlife Collection				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	caledonicus		Nycticorax_caledonicus	m	1	5.4	Vol		725	MV B11508	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	caledonicus		Nycticorax_caledonicus	m	1	5.5	Vol		725	MV B11508	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	caledonicus		Nycticorax_caledonicus	m	1	5.7	Vol		891	MV B20380	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	caledonicus		Nycticorax_caledonicus	m	1	5.8	Vol		891	MV B20380	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	nycticorax	naevius	Nycticorax_nycticorax	unknown	1		Mass	7	420						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Ardeidae	Nycticorax	nycticorax		Nycticorax_nycticorax	f	1	6.8	Vol		680.7	PMA 84.61.4	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	nycticorax		Nycticorax_nycticorax	m	1	6.5	Vol		896.5	PMA 83.32.16	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	nycticorax		Nycticorax_nycticorax	m	1	6.6	Vol		1064.1	PMA 84.61.3	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	nycticorax		Nycticorax_nycticorax	m	1	6.9	Vol		853.4	PMA 84.61.5	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Nycticorax	nycticorax		Nycticorax_nycticorax	m	1	6.9	Vol		673.4	PMA 85.45.39	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	f	1	4.55	Vol		420	USNM614517	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	f	1	4.6	Vol		500	USNM614520	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	m	1	4.4	Vol		520	USNM609528	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	m	1	4.55	Vol		450	USNM614519	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	m	1	4.65	Vol		490	USNM614521	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	m	1	4.75	Vol		480	USNM614522	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Syrigma	sibilatrix		Syrigma_sibilatrix	m	1	4.55	Vol		520	USNM620780	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Ardeidae	Tigrisoma	lineatum		Tigrisoma_lineatum	m	1	6.55	Vol		750	USNM611551	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Pelecanidae	Pelecanus	conspicillatus		Pelecanus_conspicillatus	f	1	24.5	Vol		5500	MV B13985	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Pelecanidae	Pelecanus	erythrorhynchos		Pelecanus_erythrorhynchos	f	1	19	Vol		4750	PMA 81.87.15	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Pelecanidae	Pelecanus	erythrorhynchos		Pelecanus_erythrorhynchos	m	1	22	Vol		5988	PMA 84.61.30	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Pelecanidae	Pelecanus	erythrorhynchos		Pelecanus_erythrorhynchos	m	1	24	Vol		6703	PMA 87.31.21	Royal Alberta Museum				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Pelecanidae	Pelecanus	occidentalis		Pelecanus_occidentalis	f	2		Mass	17.45	3290	CQ7F, CQ23F			Key West, Florida, USA		unknown	Crile G and Quiring DP (1940) Ohio J Sci 40:219-259.	
Pelecaniformes	Scopidae	Scopus	umbretta		Scopus_umbretta	m	1		Mass	3.93	317.5	CQ195A			Maji Moto Camp, Kenya		unknown	Crile G and Quiring DP (1940) Ohio J Sci 40:219-259.	
Pelecaniformes	Scopidae	Scopus	umbretta		Scopus_umbretta	m	1		Mass	4.550	344.000	HoBR Not registered	House of Bird Research collection		captivity		Adult	This study (Johannes Erritzøe House of Bird Research collection)	
Pelecaniformes	Threskiornithidae	Mesembrinibis	cayennensis		Mesembrinibis_cayennensis	f	1	6.2	Vol		700	USNM562523	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Mesembrinibis	cayennensis		Mesembrinibis_cayennensis	m	1	6.1	Vol		745	USNM562522	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Mesembrinibis	cayennensis		Mesembrinibis_cayennensis	m	1	6.45	Vol		820	USNM612257	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Platalea	alba		Platalea_alba	f	1	12.25	Vol		1825	USNM558417	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Platalea	flavipes		Platalea_flavipes	m	1	12.15	Vol		1891.5	MV B18987	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Platalea	flavipes		Platalea_flavipes	m	1	13.5	Vol		2000	MVW12105					unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Platalea	flavipes		Platalea_flavipes	m	1	11.85	Vol		1929	MVW9046					unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Platalea	regia		Platalea_regia	m	1	10.4	Vol		1818	MV B11411	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Platalea	regia		Platalea_regia	m	1	11.7	Vol		1757	MV B11668	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Plegadis	chihi		Plegadis_chihi	f	1		Mass	4.6	301						Adult	Hrdlicka A (1905) Brain Weight in Vertebrates	
Pelecaniformes	Threskiornithidae	Plegadis	chihi		Plegadis_chihi	f	1	5	Vol		500	USNM614534	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Plegadis	falcinellus		Plegadis_falcinellus	f	1	5	Vol		466	USNM560129	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Plegadis	falcinellus		Plegadis_falcinellus	m	1	5.6	Vol		620.3	USNM502697	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Plegadis	falcinellus		Plegadis_falcinellus	m	1	5.15	Vol		605.4	USNM502698	National Museum of Natural History				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Threskiornis	molucca		Threskiornis_molucca	f	1	10.1	Vol		1500	ANWC22149	Australian National Wildlife Collection				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Threskiornis	molucca		Threskiornis_molucca	f	1	8.4	Vol		1500	ANWC22150	Australian National Wildlife Collection				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Threskiornis	molucca		Threskiornis_molucca	f	1	9.3	Vol		1700	ANWC22151	Australian National Wildlife Collection				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Threskiornis	molucca		Threskiornis_molucca	f	1	9.6	Vol		1680	MV B12816	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
Pelecaniformes	Threskiornithidae	Threskiornis	molucca		Threskiornis_molucca	f	1	9.6	Vol		1850	MV B12832	Museum Victoria				unknown	This study (Andrew Iwaniuk unpublished data)	
